,file,autoEvelate,potentials
10003,C:\Windows\System32\qwinsta.exe,False,C:\Users\user\Desktop\git\out\system32\qwinsta.exe\UTILDLL.dll
10006,C:\Windows\System32\qwinsta.exe,False,C:\Users\user\Desktop\git\out\system32\qwinsta.exe\samcli.dll
10010,C:\Windows\System32\qwinsta.exe,False,C:\Users\user\Desktop\git\out\system32\qwinsta.exe\netutils.dll
10011,C:\Windows\System32\rasautou.exe,False,C:\Users\user\Desktop\git\out\system32\rasautou.exe\RASAPI32.dll
10013,C:\Windows\System32\rasautou.exe,False,C:\Users\user\Desktop\git\out\system32\rasautou.exe\RASDLG.dll
10016,C:\Windows\System32\rasautou.exe,False,C:\Users\user\Desktop\git\out\system32\rasautou.exe\prxyqry.DLL
10020,C:\Windows\System32\rasautou.exe,False,C:\Users\user\Desktop\git\out\system32\rasautou.exe\MPRAPI.dll
10025,C:\Windows\System32\rasautou.exe,False,C:\Users\user\Desktop\git\out\system32\rasautou.exe\rtutils.dll
10031,C:\Windows\System32\rasautou.exe,False,C:\Users\user\Desktop\git\out\system32\rasautou.exe\rasman.dll
10038,C:\Windows\System32\rasautou.exe,False,C:\Users\user\Desktop\git\out\system32\rasautou.exe\DPAPI.dll
10046,C:\Windows\System32\rasautou.exe,False,C:\Users\user\Desktop\git\out\system32\rasautou.exe\sstpcfg.DLL
10047,C:\Windows\System32\rasdial.exe,False,C:\Users\user\Desktop\git\out\system32\rasdial.exe\RASAPI32.dll
10049,C:\Windows\System32\rasdial.exe,False,C:\Users\user\Desktop\git\out\system32\rasdial.exe\prxyqry.DLL
10052,C:\Windows\System32\rasdial.exe,False,C:\Users\user\Desktop\git\out\system32\rasdial.exe\rtutils.dll
10053,C:\Windows\System32\rasphone.exe,False,C:\Users\user\Desktop\git\out\system32\rasphone.exe\rtutils.dll
10055,C:\Windows\System32\rasphone.exe,False,C:\Users\user\Desktop\git\out\system32\rasphone.exe\TextShaping.dll
10058,C:\Windows\System32\rasphone.exe,False,C:\Users\user\Desktop\git\out\system32\rasphone.exe\imageres.dll
10059,C:\Windows\System32\rdpclip.exe,False,C:\Users\user\Desktop\git\out\system32\rdpclip.exe\WINSTA.dll
10061,C:\Windows\System32\rdpclip.exe,False,C:\Users\user\Desktop\git\out\system32\rdpclip.exe\WTSAPI32.dll
10064,C:\Windows\System32\rdpclip.exe,False,C:\Users\user\Desktop\git\out\system32\rdpclip.exe\MPR.dll
10068,C:\Windows\System32\rdpclip.exe,False,C:\Users\user\Desktop\git\out\system32\rdpclip.exe\dwmapi.dll
10073,C:\Windows\System32\rdpclip.exe,False,C:\Users\user\Desktop\git\out\system32\rdpclip.exe\DEVOBJ.dll
10079,C:\Windows\System32\rdpclip.exe,False,C:\Users\user\Desktop\git\out\system32\rdpclip.exe\CFGMGR32.dll
10086,C:\Windows\System32\rdpclip.exe,False,C:\Users\user\Desktop\git\out\system32\rdpclip.exe\CRYPTBASE.DLL
10094,C:\Windows\System32\rdpclip.exe,False,C:\Users\user\Desktop\git\out\system32\rdpclip.exe\srpapi.dll
10095,C:\Windows\System32\rdpinput.exe,False,C:\Users\user\Desktop\git\out\system32\rdpinput.exe\WINSTA.dll
10097,C:\Windows\System32\rdpinput.exe,False,C:\Users\user\Desktop\git\out\system32\rdpinput.exe\WTSAPI32.dll
10098,C:\Windows\System32\RdpSa.exe,False,C:\Users\user\Desktop\git\out\system32\RdpSa.exe\SspiCli.dll
10100,C:\Windows\System32\RdpSa.exe,False,C:\Users\user\Desktop\git\out\system32\RdpSa.exe\WINSTA.dll
10101,C:\Windows\System32\RdpSaUacHelper.exe,False,C:\Users\user\Desktop\git\out\system32\RdpSaUacHelper.exe\WINSTA.dll
10102,C:\Windows\System32\rdpshell.exe,True,C:\Users\user\Desktop\git\out\system32\rdpshell.exe\WINSTA.dll
10104,C:\Windows\System32\rdpshell.exe,True,C:\Users\user\Desktop\git\out\system32\rdpshell.exe\WTSAPI32.dll
10107,C:\Windows\System32\rdpshell.exe,True,C:\Users\user\Desktop\git\out\system32\rdpshell.exe\dwmapi.dll
10111,C:\Windows\System32\rdpshell.exe,True,C:\Users\user\Desktop\git\out\system32\rdpshell.exe\DPAPI.DLL
10112,C:\Windows\System32\ReAgentc.exe,False,C:\Users\user\Desktop\git\out\system32\ReAgentc.exe\ReAgent.dll
10114,C:\Windows\System32\ReAgentc.exe,False,C:\Users\user\Desktop\git\out\system32\ReAgentc.exe\bcd.dll
10115,C:\Windows\System32\recover.exe,False,C:\Users\user\Desktop\git\out\system32\recover.exe\IfsUtil.dll
10117,C:\Windows\System32\recover.exe,False,C:\Users\user\Desktop\git\out\system32\recover.exe\ulib.dll
10120,C:\Windows\System32\recover.exe,False,C:\Users\user\Desktop\git\out\system32\recover.exe\DEVOBJ.dll
10124,C:\Windows\System32\recover.exe,False,C:\Users\user\Desktop\git\out\system32\recover.exe\CFGMGR32.dll
10130,C:\Windows\System32\RecoveryDrive.exe,False,C:\Users\user\Desktop\git\out\system32\RecoveryDrive.exe\UNATTEND.DLL
10132,C:\Windows\System32\RecoveryDrive.exe,False,C:\Users\user\Desktop\git\out\system32\RecoveryDrive.exe\WIMGAPI.DLL
10135,C:\Windows\System32\RecoveryDrive.exe,False,C:\Users\user\Desktop\git\out\system32\RecoveryDrive.exe\UxTheme.dll
10139,C:\Windows\System32\RecoveryDrive.exe,False,C:\Users\user\Desktop\git\out\system32\RecoveryDrive.exe\VSSAPI.DLL
10144,C:\Windows\System32\RecoveryDrive.exe,False,C:\Users\user\Desktop\git\out\system32\RecoveryDrive.exe\ReAgent.dll
10150,C:\Windows\System32\RecoveryDrive.exe,False,C:\Users\user\Desktop\git\out\system32\RecoveryDrive.exe\WinDlp.dll
10157,C:\Windows\System32\RecoveryDrive.exe,False,C:\Users\user\Desktop\git\out\system32\RecoveryDrive.exe\WDSCORE.dll
10165,C:\Windows\System32\RecoveryDrive.exe,False,C:\Users\user\Desktop\git\out\system32\RecoveryDrive.exe\WOFUTIL.dll
10174,C:\Windows\System32\RecoveryDrive.exe,False,C:\Users\user\Desktop\git\out\system32\RecoveryDrive.exe\bcrypt.dll
10184,C:\Windows\System32\RecoveryDrive.exe,False,C:\Users\user\Desktop\git\out\system32\RecoveryDrive.exe\VssTrace.DLL
10195,C:\Windows\System32\RecoveryDrive.exe,False,C:\Users\user\Desktop\git\out\system32\RecoveryDrive.exe\bcd.dll
10220,C:\Windows\System32\RecoveryDrive.exe,False,C:\Users\user\Desktop\git\out\system32\RecoveryDrive.exe\WINHTTP.dll
